rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason,late_canc_reason
202406027668712,02/06/2024,LST,11:47,,11:56,,871,
202406027668722,02/06/2024,NRW,,11:00,,11:13,832,
202406027668722,02/06/2024,DIS,11:16,11:17,11:38,11:39,832,
202406027668722,02/06/2024,SMK,11:28,11:29,11:50,11:50,832,
202406027668722,02/06/2024,IPS,11:40,11:41,12:09,12:11,832,
202406027668722,02/06/2024,MNG,11:50,11:51,12:20,12:21,832,
202406027668722,02/06/2024,COL,11:59,12:00,12:28,12:28,832,
202406027668722,02/06/2024,SRA,12:39,,13:16,,832,
202406027668722,02/06/2024,LST,12:47,,13:26,,832,
202406027668732,02/06/2024,NRW,,12:00,,12:00,,
202406027668732,02/06/2024,DIS,12:16,12:17,12:16,12:17,,
202406027668732,02/06/2024,SMK,12:28,12:29,12:28,12:29,,
202406027668732,02/06/2024,IPS,12:40,12:41,12:39,12:41,,
202406027668732,02/06/2024,MNG,12:50,12:51,12:50,12:51,,
202406027668732,02/06/2024,COL,12:59,13:00,12:58,12:59,,
202406027668732,02/06/2024,SRA,13:39,,13:47,,,
202406027668732,02/06/2024,LST,13:47,,13:56,,871,
202406027668742,02/06/2024,NRW,,13:00,,13:00,,
202406027668742,02/06/2024,DIS,13:16,13:17,13:15,13:17,,
202406027668742,02/06/2024,SMK,13:28,13:29,13:27,13:28,,
202406027668742,02/06/2024,IPS,13:40,13:41,13:38,13:40,,
202406027668742,02/06/2024,MNG,13:50,13:51,13:49,13:51,,
202406027668742,02/06/2024,COL,13:59,14:00,13:57,13:59,,
202406027668742,02/06/2024,SRA,14:39,,14:48,,871,
202406027668742,02/06/2024,LST,14:47,,14:57,,871,
202406027668752,02/06/2024,NRW,,14:00,,13:59,,
202406027668752,02/06/2024,DIS,14:16,14:17,14:15,14:17,,
202406027668752,02/06/2024,SMK,14:28,14:29,14:27,14:28,,
202406027668752,02/06/2024,IPS,14:40,14:41,14:38,14:40,,
202406027668752,02/06/2024,MNG,14:50,14:51,14:49,14:51,,
202406027668752,02/06/2024,COL,14:59,15:00,14:57,14:59,,
202406027668752,02/06/2024,SRA,15:39,,15:47,,871,
202406027668752,02/06/2024,LST,15:47,,15:55,,871,
202406027668761,02/06/2024,NRW,,15:00,,14:59,,
202406027668761,02/06/2024,DIS,15:16,15:17,15:15,15:17,,
202406027668761,02/06/2024,SMK,15:28,15:29,15:27,15:28,,
202406027668761,02/06/2024,IPS,15:40,15:41,15:39,15:40,,
202406027668761,02/06/2024,MNG,15:50,15:51,15:49,15:51,,
202406027668761,02/06/2024,COL,15:59,16:00,15:57,15:59,,
202406027668761,02/06/2024,SRA,16:39,,16:46,,871,
202406027668761,02/06/2024,LST,16:47,,16:53,,871,
202406027668764,02/06/2024,NRW,,15:23,,15:23,,
202406027668764,02/06/2024,DIS,15:39,15:40,15:39,15:40,,
202406027668764,02/06/2024,SMK,15:51,15:52,15:50,15:51,,
202406027668764,02/06/2024,IPS,16:03,16:04,16:01,16:03,,
202406027668764,02/06/2024,COL,16:19,16:20,16:19,16:20,,
202406027668764,02/06/2024,SRA,16:59,,17:04,,871,
202406027668764,02/06/2024,LST,17:07,,17:13,,871,
202406027668770,02/06/2024,NRW,,16:00,,16:00,,
202406027668770,02/06/2024,DIS,16:16,16:17,16:15,16:17,,
202406027668770,02/06/2024,SMK,16:28,16:29,16:27,16:29,,
202406027668770,02/06/2024,IPS,16:40,16:41,16:39,16:41,,
202406027668770,02/06/2024,MNG,16:50,16:51,16:50,16:51,,
202406027668770,02/06/2024,COL,16:59,17:00,16:58,16:59,,
202406027668770,02/06/2024,SRA,17:39,,17:46,,871,
202406027668770,02/06/2024,LST,17:47,,17:53,,871,
202406027668774,02/06/2024,NRW,,16:23,,16:23,,
202406027668774,02/06/2024,DIS,16:39,16:40,16:39,16:40,,
202406027668774,02/06/2024,SMK,16:51,16:52,16:51,16:52,,
202406027668774,02/06/2024,IPS,17:03,17:04,17:02,17:03,,
202406027668774,02/06/2024,COL,17:19,17:20,17:18,17:19,,
202406027668774,02/06/2024,SRA,17:59,,18:06,,871,
202406027668774,02/06/2024,LST,18:07,,18:15,,871,
202406027668779,02/06/2024,NRW,,17:00,,17:00,,
202406027668779,02/06/2024,DIS,17:16,17:17,17:16,17:17,,
202406027668779,02/06/2024,SMK,17:28,17:29,17:28,17:28,,
202406027668779,02/06/2024,IPS,17:40,17:41,17:39,17:41,,
202406027668779,02/06/2024,MNG,17:50,17:51,17:49,17:51,,
202406027668779,02/06/2024,COL,17:59,18:00,17:57,17:59,,
202406027668779,02/06/2024,SRA,18:39,,18:47,,871,
202406027668779,02/06/2024,LST,18:47,,18:56,,871,
202406027668789,02/06/2024,NRW,,18:00,,18:00,,
202406027668789,02/06/2024,DIS,18:16,18:17,18:16,18:17,,
202406027668789,02/06/2024,SMK,18:28,18:29,18:27,18:28,,
202406027668789,02/06/2024,IPS,18:40,18:41,18:38,18:40,,
202406027668789,02/06/2024,MNG,18:50,18:51,18:49,18:51,,
202406027668789,02/06/2024,COL,18:59,19:00,18:58,18:59,,
202406027668789,02/06/2024,SRA,19:39,,19:48,,871,
202406027668789,02/06/2024,LST,19:47,,19:56,,871,
202406027668799,02/06/2024,NRW,,19:00,,19:00,,
202406027668799,02/06/2024,DIS,19:16,19:17,19:16,19:17,,
202406027668799,02/06/2024,SMK,19:28,19:29,19:27,19:28,,
202406027668799,02/06/2024,IPS,19:40,19:41,19:38,19:40,,
202406027668799,02/06/2024,MNG,19:50,19:51,19:49,19:51,,
202406027668799,02/06/2024,COL,19:59,20:00,19:57,19:59,,
202406027668799,02/06/2024,SRA,20:39,,20:37,,,
202406027668799,02/06/2024,LST,20:47,,20:45,,,
202406027668805,02/06/2024,NRW,,20:00,,20:00,,
202406027668805,02/06/2024,DIS,20:16,20:17,20:16,20:17,,
202406027668805,02/06/2024,SMK,20:28,20:29,20:28,20:28,,
202406027668805,02/06/2024,IPS,20:40,20:41,20:38,20:40,,
202406027668805,02/06/2024,MNG,20:50,20:51,20:49,20:51,,
202406027668805,02/06/2024,COL,20:59,21:00,20:58,21:02,,
202406027668805,02/06/2024,SRA,21:39,,21:39,,,
202406027668805,02/06/2024,LST,21:47,,21:48,,,
202406027668814,02/06/2024,NRW,,21:00,,20:59,,
202406027668814,02/06/2024,DIS,21:16,21:17,21:15,21:17,,
202406027668814,02/06/2024,SMK,21:28,21:29,21:28,21:28,,
202406027668814,02/06/2024,IPS,21:40,21:41,21:38,21:41,,
202406027668814,02/06/2024,MNG,21:50,21:51,21:51,21:51,,
202406027668814,02/06/2024,COL,21:59,22:00,21:58,21:59,,
202406027668814,02/06/2024,SRA,22:39,,22:38,,,
202406027668814,02/06/2024,LST,22:47,,22:46,,,
202406027668821,02/06/2024,NRW,,22:04,,22:03,,
202406027668821,02/06/2024,DIS,22:20,22:21,22:20,22:21,,
202406027668821,02/06/2024,SMK,22:32,22:32,22:32,22:32,,
202406027668821,02/06/2024,IPS,22:43,22:44,22:42,22:43,,
202406027668821,02/06/2024,MNG,22:53,22:54,22:54,22:55,,
202406027668821,02/06/2024,COL,23:02,23:03,23:02,23:02,,
202406027668821,02/06/2024,WTM,23:14,23:14,23:12,23:13,,
202406027668821,02/06/2024,CHM,23:23,23:24,23:23,23:24,,
202406027668821,02/06/2024,SNF,23:34,23:34,23:33,23:34,,
202406027668821,02/06/2024,SRA,23:49,,23:51,,,
202406027668821,02/06/2024,LST,23:59,,00:00,,,
202406036734636,03/06/2024,NRW,,05:00,,05:00,,
202406036734636,03/06/2024,DIS,05:16,05:17,05:56,05:57,832,
202406036734636,03/06/2024,SMK,05:28,05:29,06:08,06:08,832,
202406036734636,03/06/2024,IPS,05:40,05:41,06:19,06:20,832,
202406036734636,03/06/2024,MNG,05:50,05:51,06:29,06:30,832,
202406036734636,03/06/2024,COL,05:59,06:00,06:37,06:37,832,
202406036734636,03/06/2024,CHM,06:17,06:18,06:59,07:00,832,
202406036734636,03/06/2024,SRA,06:42,,07:25,,832,
202406036734636,03/06/2024,LST,06:50,,07:34,,832,
202406036734639,03/06/2024,NRW,,06:30,,06:38,,
202406036734639,03/06/2024,DIS,06:46,06:47,06:53,06:54,734,
202406036734639,03/06/2024,SMK,06:58,06:59,07:05,07:05,734,
202406036734639,03/06/2024,IPS,07:10,07:12,07:16,07:16,734,
202406036734639,03/06/2024,MNG,07:21,07:22,07:25,07:26,734,
202406036734639,03/06/2024,COL,07:30,07:31,07:33,07:33,734,
202406036734639,03/06/2024,SRA,08:13,,08:15,,734,
202406036734639,03/06/2024,LST,08:24,,08:24,,734,
202406036734648,03/06/2024,NRW,,11:32,,11:32,,
202406036734648,03/06/2024,DIS,11:48,11:49,11:48,11:50,,
202406036734648,03/06/2024,IPS,12:09,12:10,12:08,12:09,,
202406036734648,03/06/2024,MNG,12:19,12:20,12:18,12:20,,
202406036734648,03/06/2024,COL,12:28,12:30,12:28,12:29,,
202406036734648,03/06/2024,CHM,12:47,12:48,12:45,12:47,,
202406036734648,03/06/2024,LST,13:17,,13:17,,,
202406036734651,03/06/2024,NRW,,12:00,,11:59,,
202406036734651,03/06/2024,DIS,12:16,12:17,12:15,12:17,,
202406036734651,03/06/2024,SMK,12:28,12:28,12:27,12:27,,
202406036734651,03/06/2024,IPS,12:39,12:41,12:37,12:40,,
202406036734651,03/06/2024,MNG,12:50,12:51,12:49,12:51,,
202406036734651,03/06/2024,COL,12:59,13:00,12:57,12:59,,
202406036734651,03/06/2024,SRA,13:39,,13:38,,,
202406036734651,03/06/2024,LST,13:47,,13:46,,,
202406036734662,03/06/2024,NRW,,16:30,,16:29,,
202406036734662,03/06/2024,DIS,16:47,16:47,16:45,16:47,,
202406036734662,03/06/2024,IPS,17:07,17:10,17:04,17:09,,
202406036734662,03/06/2024,MNG,17:19,17:20,17:18,17:20,,
202406036734662,03/06/2024,COL,17:28,17:30,17:26,17:29,,
202406036734662,03/06/2024,CHM,17:47,17:48,17:46,17:48,,
202406036734662,03/06/2024,SRA,18:12,,18:13,,,
202406036734662,03/06/2024,LST,18:21,,18:22,,,
202406037668660,03/06/2024,NRW,,05:30,,05:30,832,
202406037668660,03/06/2024,DIS,05:46,05:47,,,832,
202406037668660,03/06/2024,SMK,05:58,05:59,,,832,
202406037668660,03/06/2024,IPS,06:10,06:12,,,832,
202406037668660,03/06/2024,MNG,06:21,06:22,,,832,
202406037668660,03/06/2024,COL,06:30,06:31,,,832,
202406037668660,03/06/2024,SRA,07:11,,,,832,
202406037668660,03/06/2024,LST,07:22,,,,832,
202406037668664,03/06/2024,NRW,,06:00,,06:15,,
202406037668664,03/06/2024,DIS,06:16,06:17,06:31,06:32,832,
202406037668664,03/06/2024,SMK,06:28,06:29,06:42,06:42,832,
202406037668664,03/06/2024,IPS,06:40,06:42,06:53,06:54,832,
202406037668664,03/06/2024,MNG,06:51,06:52,07:02,07:03,832,
202406037668664,03/06/2024,COL,07:00,07:01,07:10,07:10,832,
202406037668664,03/06/2024,SRA,07:43,,08:04,,832,
202406037668664,03/06/2024,LST,07:54,,08:10,,832,
202406037668678,03/06/2024,NRW,,07:00,,07:00,,
202406037668678,03/06/2024,DIS,07:16,07:17,07:16,07:17,,
202406037668678,03/06/2024,SMK,07:28,07:29,07:28,07:29,,
202406037668678,03/06/2024,IPS,07:40,07:43,07:40,07:42,,
202406037668678,03/06/2024,MNG,07:52,07:52,07:51,07:52,,
202406037668678,03/06/2024,COL,08:01,08:02,08:00,08:01,,
202406037668678,03/06/2024,SRA,08:46,,08:46,,,
202406037668678,03/06/2024,LST,08:57,,08:54,,,
202406037668683,03/06/2024,NRW,,07:30,,07:29,,
202406037668683,03/06/2024,DIS,07:46,07:47,07:45,07:46,,
202406037668683,03/06/2024,SMK,07:58,07:59,07:57,07:58,,
202406037668683,03/06/2024,IPS,08:10,08:11,08:08,08:10,,
202406037668683,03/06/2024,MNG,08:20,08:21,08:19,08:21,,
202406037668683,03/06/2024,COL,08:29,08:31,08:27,08:30,,
202406037668683,03/06/2024,SRA,09:15,,09:14,,,
202406037668683,03/06/2024,LST,09:25,,09:21,,,
202406037668695,03/06/2024,NRW,,08:30,,08:30,,
202406037668695,03/06/2024,DIS,08:46,08:47,08:46,08:47,,
202406037668695,03/06/2024,SMK,08:58,08:58,08:58,08:58,,
202406037668695,03/06/2024,IPS,09:09,09:10,09:08,09:09,,
202406037668695,03/06/2024,MNG,09:19,09:20,09:19,09:20,,
202406037668695,03/06/2024,COL,09:28,09:30,09:26,09:29,,
202406037668695,03/06/2024,CHM,09:47,09:47,09:47,09:48,,
202406037668695,03/06/2024,LST,10:19,,10:18,,,
202406037668701,03/06/2024,NRW,,09:00,,09:00,,
202406037668701,03/06/2024,DIS,09:16,09:17,09:16,09:17,,
202406037668701,03/06/2024,SMK,09:28,09:28,09:29,09:29,,
202406037668701,03/06/2024,IPS,09:39,09:41,09:39,09:41,,
202406037668701,03/06/2024,MNG,09:50,09:51,09:50,09:51,,
202406037668701,03/06/2024,COL,09:59,10:00,09:58,09:59,,
202406037668701,03/06/2024,SRA,10:39,,10:37,,,
202406037668701,03/06/2024,LST,10:47,,10:48,,,
202406037668706,03/06/2024,NRW,,09:32,,09:32,,
202406037668706,03/06/2024,DIS,09:48,09:49,09:49,09:50,,
202406037668706,03/06/2024,IPS,10:09,10:10,10:09,10:09,,
202406037668706,03/06/2024,MNG,10:19,10:20,10:19,10:20,,
202406037668706,03/06/2024,COL,10:28,10:30,10:27,10:29,,
202406037668706,03/06/2024,CHM,10:47,10:48,10:47,10:48,,
202406037668706,03/06/2024,LST,11:17,,11:17,,,
202406037668710,03/06/2024,NRW,,10:00,,09:59,,
202406037668710,03/06/2024,DIS,10:16,10:17,10:15,10:17,,
202406037668710,03/06/2024,SMK,10:28,10:28,10:27,10:28,,
202406037668710,03/06/2024,IPS,10:39,10:41,10:38,10:40,,
202406037668710,03/06/2024,MNG,10:50,10:51,10:49,10:51,,
202406037668710,03/06/2024,COL,10:59,11:00,10:57,10:59,,
202406037668710,03/06/2024,SRA,11:39,,11:44,,,
202406037668710,03/06/2024,LST,11:47,,11:54,,,
202406037668716,03/06/2024,NRW,,10:30,,10:29,,
202406037668716,03/06/2024,DIS,10:46,10:48,10:45,10:48,,
202406037668716,03/06/2024,IPS,11:08,11:09,11:06,11:09,,
202406037668716,03/06/2024,MNG,11:18,11:20,11:17,11:20,,
202406037668716,03/06/2024,COL,11:28,11:30,11:26,11:29,,
202406037668716,03/06/2024,CHM,11:47,11:48,11:46,11:47,,
202406037668716,03/06/2024,LST,12:17,,12:17,,,
202406037668720,03/06/2024,NRW,,11:00,,11:00,,
202406037668720,03/06/2024,DIS,11:16,11:17,11:16,11:17,,
202406037668720,03/06/2024,SMK,11:28,11:28,11:28,11:28,,
202406037668720,03/06/2024,IPS,11:39,11:41,11:39,11:41,,
202406037668720,03/06/2024,MNG,11:50,11:51,11:50,11:51,,
202406037668720,03/06/2024,COL,11:59,12:00,11:58,11:59,,
202406037668720,03/06/2024,SRA,12:39,,12:41,,,
202406037668720,03/06/2024,LST,12:47,,12:51,,,
202406037668736,03/06/2024,NRW,,12:32,,12:32,,
202406037668736,03/06/2024,DIS,12:48,12:49,12:48,12:49,,
202406037668736,03/06/2024,IPS,13:09,13:10,13:07,13:09,,
202406037668736,03/06/2024,MNG,13:19,13:20,13:17,13:19,,
202406037668736,03/06/2024,COL,13:28,13:30,13:26,13:28,,
202406037668736,03/06/2024,CHM,13:47,13:48,13:45,13:47,,
202406037668736,03/06/2024,LST,14:17,,14:17,,,
202406037668740,03/06/2024,NRW,,13:00,,12:59,,
202406037668740,03/06/2024,DIS,13:16,13:17,13:15,13:17,,
202406037668740,03/06/2024,SMK,13:28,13:28,13:27,13:27,,
202406037668740,03/06/2024,IPS,13:39,13:41,13:39,13:40,,
202406037668740,03/06/2024,MNG,13:50,13:51,13:49,13:51,,
202406037668740,03/06/2024,COL,13:59,14:00,13:57,13:59,,
202406037668740,03/06/2024,SRA,14:39,,14:39,,,
202406037668740,03/06/2024,LST,14:47,,14:47,,,
202406037668746,03/06/2024,NRW,,13:30,,13:29,,
202406037668746,03/06/2024,DIS,13:47,13:47,13:47,13:48,,
202406037668746,03/06/2024,IPS,14:07,14:10,14:06,14:09,,
202406037668746,03/06/2024,MNG,14:19,14:20,14:19,14:19,,
202406037668746,03/06/2024,COL,14:28,14:30,14:26,14:29,,
202406037668746,03/06/2024,CHM,14:47,14:48,14:46,14:48,,
202406037668746,03/06/2024,LST,15:17,,15:17,,,
202406037668750,03/06/2024,NRW,,14:00,,14:00,,
202406037668750,03/06/2024,DIS,14:16,14:17,14:16,14:17,,
202406037668750,03/06/2024,SMK,14:28,14:28,14:28,14:28,,
202406037668750,03/06/2024,IPS,14:40,14:41,14:38,14:40,,
202406037668750,03/06/2024,MNG,14:50,14:51,14:50,14:51,,
202406037668750,03/06/2024,COL,14:59,15:00,14:58,14:59,,
202406037668750,03/06/2024,SRA,15:39,,15:39,,,
202406037668750,03/06/2024,LST,15:47,,15:47,,,
202406037668756,03/06/2024,NRW,,14:30,,14:31,,
202406037668756,03/06/2024,DIS,14:47,14:47,14:47,14:48,,
202406037668756,03/06/2024,IPS,15:07,15:10,15:07,15:09,,
202406037668756,03/06/2024,MNG,15:19,15:20,15:18,15:20,,
202406037668756,03/06/2024,COL,15:28,15:30,15:27,15:29,,
202406037668756,03/06/2024,CHM,15:47,15:48,15:46,15:48,,
202406037668756,03/06/2024,LST,16:18,,16:16,,,
202406037668759,03/06/2024,NRW,,15:00,,14:59,,
202406037668759,03/06/2024,DIS,15:17,15:17,15:16,15:17,,
202406037668759,03/06/2024,SMK,15:28,15:29,15:28,15:28,,
202406037668759,03/06/2024,IPS,15:40,15:42,15:40,15:42,,
202406037668759,03/06/2024,MNG,15:52,15:52,15:51,15:52,,
202406037668759,03/06/2024,COL,16:01,16:02,15:59,16:01,,
202406037668759,03/06/2024,CHM,16:19,16:19,16:18,16:19,,
202406037668759,03/06/2024,SRA,16:43,,16:43,,,
202406037668759,03/06/2024,LST,16:51,,16:52,,,
202406037668762,03/06/2024,NRW,,15:30,,15:29,,
202406037668762,03/06/2024,DIS,15:47,15:47,15:46,15:47,,
202406037668762,03/06/2024,IPS,16:09,16:10,16:09,16:10,,
202406037668762,03/06/2024,MNG,16:19,16:20,16:19,16:20,,
202406037668762,03/06/2024,COL,16:28,16:30,16:26,16:29,,
202406037668762,03/06/2024,CHM,16:47,16:48,16:46,16:47,,
202406037668762,03/06/2024,LST,17:18,,17:19,,,
202406037668768,03/06/2024,NRW,,16:00,,16:10,894,
202406037668768,03/06/2024,DIS,16:16,16:17,16:26,16:27,894,
202406037668768,03/06/2024,SMK,16:28,16:28,16:43,16:43,894,
202406037668768,03/06/2024,IPS,16:39,16:42,16:54,16:56,894,
202406037668768,03/06/2024,MNG,16:52,16:52,17:05,17:06,894,
202406037668768,03/06/2024,COL,17:01,17:02,17:12,17:12,894,
202406037668768,03/06/2024,CHM,17:19,17:21,17:30,17:31,894,
202406037668768,03/06/2024,SRA,17:46,,17:56,,894,
202406037668768,03/06/2024,LST,17:54,,18:05,,894,
202406037668777,03/06/2024,NRW,,17:00,,17:00,,
202406037668777,03/06/2024,DIS,17:16,17:17,17:16,17:17,,
202406037668777,03/06/2024,SMK,17:28,17:28,17:27,17:27,,
202406037668777,03/06/2024,IPS,17:39,17:41,17:38,17:40,,
202406037668777,03/06/2024,MNG,17:50,17:51,17:49,17:51,,
202406037668777,03/06/2024,COL,17:59,18:02,17:58,18:01,,
202406037668777,03/06/2024,SRA,18:42,,18:41,,,
202406037668777,03/06/2024,LST,18:50,,18:52,,,
202406037668783,03/06/2024,NRW,,17:30,,17:30,,
202406037668783,03/06/2024,DIS,17:47,17:47,17:45,17:47,,
202406037668783,03/06/2024,SMK,17:58,17:59,17:57,17:58,,
202406037668783,03/06/2024,IPS,18:10,18:11,18:08,18:10,,
202406037668783,03/06/2024,MNG,18:20,18:20,18:19,18:20,,
202406037668783,03/06/2024,COL,18:29,18:30,18:26,18:29,,
202406037668783,03/06/2024,CHM,18:47,18:48,18:46,18:47,,
202406037668783,03/06/2024,LST,19:17,,19:15,,,
202406037668787,03/06/2024,NRW,,18:00,,17:59,,
202406037668787,03/06/2024,DIS,18:16,18:17,18:15,18:17,,
202406037668787,03/06/2024,SMK,18:28,18:28,18:27,18:28,,
202406037668787,03/06/2024,IPS,18:39,18:42,18:38,18:41,,
202406037668787,03/06/2024,MNG,18:51,18:52,18:50,18:52,,
202406037668787,03/06/2024,COL,19:01,19:02,18:59,19:01,,
202406037668787,03/06/2024,SRA,19:44,,19:43,,,
202406037668787,03/06/2024,LST,19:52,,19:52,,,
202406037668793,03/06/2024,NRW,,18:32,,18:31,,
202406037668793,03/06/2024,DIS,18:48,18:49,18:48,18:49,,
202406037668793,03/06/2024,IPS,19:09,19:10,19:07,19:09,,
202406037668793,03/06/2024,MNG,19:19,19:20,19:18,19:20,,
202406037668793,03/06/2024,COL,19:28,19:30,19:27,19:29,,
202406037668793,03/06/2024,CHM,19:48,19:49,19:48,19:49,,
202406037668793,03/06/2024,LST,20:18,,20:18,,,
202406037668797,03/06/2024,NRW,,19:00,,18:59,,
202406037668797,03/06/2024,DIS,19:16,19:17,19:15,19:16,,
202406037668797,03/06/2024,SMK,19:28,19:28,19:27,19:27,,
202406037668797,03/06/2024,IPS,19:39,19:41,19:38,19:40,,
202406037668797,03/06/2024,MNG,19:50,19:51,19:49,19:50,,
202406037668797,03/06/2024,COL,19:59,20:00,19:59,19:59,,
202406037668797,03/06/2024,SRA,20:39,,20:40,,,
202406037668797,03/06/2024,LST,20:47,,20:49,,,
202406037668803,03/06/2024,NRW,,20:00,,19:59,,
202406037668803,03/06/2024,DIS,20:16,20:17,20:16,20:16,,
202406037668803,03/06/2024,SMK,20:28,20:28,20:27,20:27,,
202406037668803,03/06/2024,IPS,20:39,20:41,20:39,20:40,,
202406037668803,03/06/2024,MNG,20:50,20:51,20:49,20:51,,
202406037668803,03/06/2024,COL,20:59,21:00,20:58,20:59,,
202406037668803,03/06/2024,SRA,21:40,,21:40,,,
202406037668803,03/06/2024,LST,21:49,,21:48,,,
202406037668812,03/06/2024,NRW,,21:00,,20:59,,
202406037668812,03/06/2024,DIS,21:16,21:17,21:15,21:17,,
202406037668812,03/06/2024,SMK,21:28,21:28,21:27,21:27,,
202406037668812,03/06/2024,IPS,21:39,21:41,21:37,21:40,,
202406037668812,03/06/2024,MNG,21:50,21:51,21:51,21:53,,
202406037668812,03/06/2024,COL,21:59,22:00,22:00,22:00,,
202406037668812,03/06/2024,WTM,22:11,22:11,22:11,22:11,,
202406037668812,03/06/2024,CHM,22:20,22:21,22:21,22:22,,
202406037668812,03/06/2024,SNF,22:31,22:32,22:31,22:32,,
202406037668812,03/06/2024,SRA,22:47,,22:47,,,
202406037668812,03/06/2024,LST,22:55,,22:56,,,
202406037668818,03/06/2024,NRW,,22:02,,22:02,,
202406037668818,03/06/2024,DIS,22:18,22:19,22:18,22:19,,
202406037668818,03/06/2024,SMK,22:30,22:30,22:29,22:29,,
202406037668818,03/06/2024,IPS,22:42,22:43,22:40,22:42,,
202406037668818,03/06/2024,MNG,22:52,22:53,22:52,22:53,,
202406037668818,03/06/2024,COL,23:01,23:02,23:00,23:01,,
202406037668818,03/06/2024,WTM,23:13,23:13,23:11,23:12,,
202406037668818,03/06/2024,CHM,23:22,23:23,23:22,23:23,,
202406037668818,03/06/2024,SNF,23:33,23:33,23:32,23:33,,
202406037668818,03/06/2024,SRA,23:48,,23:47,,,
202406037668818,03/06/2024,LST,23:57,,23:55,,,
202406037672144,03/06/2024,NRW,,08:00,,08:00,,
202406037672144,03/06/2024,DIS,08:16,08:17,08:15,08:17,,
202406037672144,03/06/2024,SMK,08:28,08:28,08:27,08:27,,
202406037672144,03/06/2024,IPS,08:38,08:39,08:38,08:39,,
202406037672144,03/06/2024,SRA,09:30,,09:27,,,
202406037672144,03/06/2024,LST,09:38,,09:35,,,
202406046734636,04/06/2024,NRW,,05:00,,05:00,,
202406046734636,04/06/2024,DIS,05:16,05:17,05:15,05:17,,
202406046734636,04/06/2024,SMK,05:28,05:29,05:27,05:28,,
202406046734636,04/06/2024,IPS,05:40,05:41,05:38,05:41,,
202406046734636,04/06/2024,MNG,05:50,05:51,05:49,05:51,,
202406046734636,04/06/2024,COL,05:59,06:00,05:58,05:59,,
202406046734636,04/06/2024,CHM,06:17,06:18,06:16,06:18,,
202406046734636,04/06/2024,SRA,06:42,,06:45,,,
202406046734636,04/06/2024,LST,06:50,,06:54,,,
202406046734639,04/06/2024,NRW,,06:30,,06:30,,
202406046734639,04/06/2024,DIS,06:46,06:47,06:46,06:47,,
202406046734639,04/06/2024,SMK,06:58,06:59,06:57,06:58,,
202406046734639,04/06/2024,IPS,07:10,07:12,07:08,07:11,,
202406046734639,04/06/2024,MNG,07:21,07:22,07:20,07:22,,
202406046734639,04/06/2024,COL,07:30,07:31,07:29,07:30,,
202406046734639,04/06/2024,SRA,08:13,,08:14,,,
202406046734639,04/06/2024,LST,08:24,,08:23,,,
202406046734648,04/06/2024,NRW,,11:32,,11:50,832,
202406046734648,04/06/2024,DIS,11:48,11:49,12:06,12:07,832,
202406046734648,04/06/2024,IPS,12:09,12:10,12:25,12:26,832,
202406046734648,04/06/2024,MNG,12:19,12:20,12:34,12:35,832,
202406046734648,04/06/2024,COL,12:28,12:30,12:41,12:41,832,
202406046734648,04/06/2024,CHM,12:47,12:48,13:00,13:01,832,
202406046734648,04/06/2024,LST,13:17,,13:43,,832,
202406046734651,04/06/2024,NRW,,12:00,,12:00,,
202406046734651,04/06/2024,DIS,12:16,12:17,12:16,12:17,,
202406046734651,04/06/2024,SMK,12:28,12:28,12:28,12:28,,
202406046734651,04/06/2024,IPS,12:39,12:41,12:39,12:40,,
202406046734651,04/06/2024,MNG,12:50,12:51,12:49,12:51,,
202406046734651,04/06/2024,COL,12:59,13:00,12:57,12:59,,
202406046734651,04/06/2024,SRA,13:39,,13:41,,,
202406046734651,04/06/2024,LST,13:47,,13:50,,,
202406046734662,04/06/2024,NRW,,16:30,,16:29,,
202406046734662,04/06/2024,DIS,16:47,16:47,16:46,16:47,,
202406046734662,04/06/2024,IPS,17:07,17:10,17:06,17:09,,
202406046734662,04/06/2024,MNG,17:19,17:20,17:18,17:19,,
202406046734662,04/06/2024,COL,17:28,17:30,17:27,17:29,,
202406046734662,04/06/2024,CHM,17:47,17:48,17:46,17:47,,
202406046734662,04/06/2024,SRA,18:12,,18:13,,,
202406046734662,04/06/2024,LST,18:21,,18:22,,,
202406047668660,04/06/2024,NRW,,05:30,,05:29,,
202406047668660,04/06/2024,DIS,05:46,05:47,05:47,05:48,,
202406047668660,04/06/2024,SMK,05:58,05:59,05:59,05:59,,
